tstamp,CH1,CH2
2025-06-16 09:00:00,7918439.6,10840575.4
2025-06-16 09:00:01,7918198.6,10840459.0
2025-06-16 09:00:02,7918345.6,10840324.4
2025-06-16 09:00:03,7918243.8,10840193.4
2025-06-16 09:00:04,7918413.6,10840018.5
2025-06-16 09:00:05,7918519.8,10839829.2
2025-06-16 09:00:06,7918289.4,10839689.4
2025-06-16 09:00:07,7918135.6,10839555.8
2025-06-16 09:00:08,7918159.2,10839431.4
2025-06-16 09:00:09,7918075.4,10839257.8
2025-06-16 09:00:10,7918196.6,10839082.2
2025-06-16 09:00:11,7917968.6,10838976.4
2025-06-16 09:00:12,7917877.6,10838875.2
2025-06-16 09:00:13,7917746.8,10838753.0
2025-06-16 09:00:14,7917923.3,10838586.3
2025-06-16 09:00:15,7917793.6,10838427.6
2025-06-16 09:00:16,7917847.2,10838304.4
2025-06-16 09:00:17,7917827.6,10838189.0
2025-06-16 09:00:18,7917909.2,10838085.2
2025-06-16 09:00:19,7917909.5,10837895.0
2025-06-16 09:00:20,7918111.2,10837730.2
2025-06-16 09:00:21,7918015.4,10837602.2
2025-06-16 09:00:22,7917791.2,10837467.2
2025-06-16 09:00:23,7917677.0,10837341.4
2025-06-16 09:00:24,7917824.75,10836972.75
2025-06-16 09:00:25,7917841.333333333,10836884.333333334
2025-06-16 09:00:26,7917975.666666667,10836804.0
2025-06-16 09:00:27,7917785.2,10836715.8
2025-06-16 09:00:28,7917789.8,10836585.2
2025-06-16 09:00:29,7917705.2,10836476.6
2025-06-16 09:00:30,7917653.6,10836355.6
2025-06-16 09:00:31,7917685.555555556,10836200.777777778
2025-06-16 09:00:32,7917580.0,10836081.0
2025-06-16 09:00:33,7917515.8,10835980.0
2025-06-16 09:00:34,7917639.6,10835886.2
2025-06-16 09:00:35,7917451.6,10835765.0
2025-06-16 09:00:36,7916986.444444444,10835619.888888888
2025-06-16 09:00:37,7916309.333333333,10835466.833333334
2025-06-16 09:00:38,7916177.8,10835356.8
2025-06-16 09:00:39,7916387.0,10835248.6
2025-06-16 09:00:40,7916450.0,10835122.8
2025-06-16 09:00:41,7916321.0,10834960.111111112
2025-06-16 09:00:42,7916357.666666667,10834782.833333334
2025-06-16 09:00:43,7917145.8,10834649.4
2025-06-16 09:00:44,7917423.6,10834498.6
2025-06-16 09:00:45,7917211.0,10834365.8
2025-06-16 09:00:46,7917131.666666667,10834189.333333334
2025-06-16 09:00:47,7917377.833333333,10833964.0
2025-06-16 09:00:48,7917022.0,10833813.8
2025-06-16 09:00:49,7917042.4,10833689.2
2025-06-16 09:00:50,7916981.2,10833638.8
2025-06-16 09:00:51,7916798.777777778,10833575.666666666
2025-06-16 09:00:52,7916635.833333333,10833423.333333334
2025-06-16 09:00:53,7916724.8,10833302.4
2025-06-16 09:00:54,7916737.0,10833177.4
2025-06-16 09:00:55,7916593.4,10833064.0
2025-06-16 09:00:56,7916701.666666667,10832909.888888888
2025-06-16 09:00:57,7916716.0,10832738.666666666
2025-06-16 09:00:58,7916728.4,10832624.8
2025-06-16 09:00:59,7916859.2,10832551.4
2025-06-16 09:01:00,7916796.6,10832447.2
2025-06-16 09:01:01,7916936.888888889,10832321.0
2025-06-16 09:01:02,7916728.166666667,10832155.666666666
2025-06-16 09:01:03,7916662.6,10832017.0
2025-06-16 09:01:04,7916703.0,10831913.8
2025-06-16 09:01:05,7916865.0,10831814.5
2025-06-16 09:01:06,7916890.888888889,10831665.0
2025-06-16 09:01:07,7917034.833333333,10831533.5
2025-06-16 09:01:08,7916874.6,10831424.4
2025-06-16 09:01:09,7916935.4,10831341.0
2025-06-16 09:01:10,7916933.8,10831241.6
2025-06-16 09:01:11,7917027.888888889,10831134.111111112
2025-06-16 09:01:12,7916891.666666667,10831019.666666666
2025-06-16 09:01:13,7916935.6,10830933.8
2025-06-16 09:01:14,7916770.4,10830865.6
2025-06-16 09:01:15,7916774.4,10830784.0
2025-06-16 09:01:16,7916736.555555556,10830691.0
2025-06-16 09:01:17,7916714.666666667,10830645.0
2025-06-16 09:01:18,7916941.8,10830789.6
2025-06-16 09:01:19,7916857.4,10830963.2
2025-06-16 09:01:20,7916858.2,10831103.2
2025-06-16 09:01:21,7916846.888888889,10831222.444444444
