tstamp,CH1,CH2
2025-07-16 14:00:00,5076329.2,125957.6
2025-07-16 14:00:01,5077004.6,128701.4
2025-07-16 14:00:02,5077763.2,131433.6
2025-07-16 14:00:03,5078771.0,135299.0
2025-07-16 14:00:04,5079554.833333333,139405.33333333334
2025-07-16 14:00:05,5080386.6,142465.0
2025-07-16 14:00:06,5082163.25,149136.0
2025-07-16 14:00:07,5082984.333333333,152442.66666666666
2025-07-16 14:00:08,5083433.75,154449.75
2025-07-16 14:00:09,5083940.25,156676.25
2025-07-16 14:00:10,5084678.4,159200.6
2025-07-16 14:00:11,5085343.0,162021.4
2025-07-16 14:00:12,5086129.6,164804.6
2025-07-16 14:00:13,5086847.222222222,168736.11111111112
2025-07-16 14:00:14,5087763.5,172918.66666666666
2025-07-16 14:00:15,5088545.0,175989.4
2025-07-16 14:00:16,5089258.2,178744.4
2025-07-16 14:00:17,5089861.4,181531.4
2025-07-16 14:00:18,5090710.444444444,185419.22222222222
2025-07-16 14:00:19,5091843.0,189543.83333333334
2025-07-16 14:00:20,5092576.8,192505.2
2025-07-16 14:00:21,5093973.5,199065.25
2025-07-16 14:00:22,5094729.333333333,202348.33333333334
2025-07-16 14:00:23,5095240.5,204214.75
2025-07-16 14:00:24,5095602.25,206392.25
2025-07-16 14:00:25,5095945.6,208832.2
2025-07-16 14:00:26,5096306.0,211528.6
2025-07-16 14:00:27,5096883.6,214286.4
2025-07-16 14:00:28,5097850.625,217857.25
2025-07-16 14:00:29,5098698.0,222012.0
2025-07-16 14:00:30,5099396.2,225328.8
2025-07-16 14:00:31,5100167.8,228099.2
2025-07-16 14:00:32,5100966.0,230865.2
2025-07-16 14:00:33,5101939.625,234536.0
2025-07-16 14:00:34,5102839.0,238747.14285714287
2025-07-16 14:00:35,5103681.4,242153.6
2025-07-16 14:00:36,5105328.5,248903.5
2025-07-16 14:00:37,5106127.666666667,252307.66666666666
2025-07-16 14:00:38,5106488.666666667,253974.66666666666
2025-07-16 14:00:39,5107006.8,256213.8
2025-07-16 14:00:40,5107752.6,259028.6
2025-07-16 14:00:41,5108304.2,261778.0
2025-07-16 14:00:42,5108818.2,264604.0
2025-07-16 14:00:43,5109727.5,268205.5
2025-07-16 14:00:44,5110919.428571428,272317.85714285716
2025-07-16 14:00:45,5111769.2,275603.2
2025-07-16 14:00:46,5113152.25,282167.75
2025-07-16 14:00:47,5113922.666666667,285444.3333333333
2025-07-16 14:00:48,5114428.666666667,287070.0
2025-07-16 14:00:49,5114955.6,289244.6
2025-07-16 14:00:50,5115530.6,292023.0
2025-07-16 14:00:51,5116241.4,294788.8
2025-07-16 14:00:52,5117169.6,297559.4
2025-07-16 14:00:53,5118254.625,301165.375
2025-07-16 14:00:54,5118728.142857143,305364.85714285716
2025-07-16 14:00:55,5119233.0,308783.4
2025-07-16 14:00:56,5119870.6,311658.6
2025-07-16 14:00:57,5120593.6,314500.6
2025-07-16 14:00:58,5121532.625,318257.875
2025-07-16 14:00:59,5122465.285714285,322648.28571428574
2025-07-16 14:01:00,5123283.6,326105.0
2025-07-16 14:01:01,5124893.666666667,332311.6666666667
2025-07-16 14:01:02,5125893.25,336302.0
2025-07-16 14:01:03,5126319.333333333,338302.6666666667
2025-07-16 14:01:04,5126761.5,340304.5
2025-07-16 14:01:05,5127388.4,342884.2
